store_number,slug,url,location_name,status,address_line1,city,county,state,region,postal_code,country_code,latitude,longitude,time_zone,format,total_building_area_sqft,main_voice_phone_number,state_fips,county_fips,tract_fips,block_fips,cbsa_fips,csa_fips,coord_source,fips_source
fc42,,https://www.aldi.us/stores/l/ca/moreno-valley/24865-iris-ave/fc42,ALDI 24865 Iris Ave,open,24865 Iris Ave,Moreno Valley,,California,CA,92551,US,33.8883,-117.2264,America/Los_Angeles,,,,06,06065,06065042507,060650425072009,40140,348,ceo,census
fc06,,https://www.aldi.us/stores/l/ca/glendora/1251-south-lone-hill-avenue/fc06,ALDI 1251 S Lone Hill Ave,open,1251 South Lone Hill Avenue,Glendora,,California,CA,91740,US,34.1174,-117.8307,America/Los_Angeles,,,,06,06037,06037401202,060374012022005,31080,348,ceo,census
fa24,,https://www.aldi.us/stores/l/fl/lantana/1233-w-lantana-rd/fa24,ALDI 1233 W LANTANA RD,open,1233 W LANTANA RD,Lantana,,Florida,FL,33462,US,26.588,-80.0624,America/New_York,,,,12,12099,12099005501,120990055011012,33100,370,ceo,census
ff98,,https://www.aldi.us/stores/l/in/vincennes/220-kimmell-road/ff98,ALDI 220 Kimmell Road,open,220 Kimmell Road,Vincennes,,Indiana,IN,47591,US,38.6596,-87.5102,America/Indiana/Vincennes,,,,18,18083,18083955900,180839559001013,47180,,ceo,fcc
f852,,https://www.aldi.us/stores/l/ny/johnson-city/560-harry-l-dr-ste-50/f852,ALDI 560 Harry L Dr Ste 50,open,560 Harry L Dr Ste 50,Johnson City,,New York,NY,13790,US,42.1231,-75.97,America/New_York,,,,36,36007,36007014200,360070142003010,13780,,ceo,census
f475,,https://www.aldi.us/stores/l/pa/lewisburg/115-zeigler-rd/f475,ALDI 115 Zeigler Rd,open,115 Zeigler Rd,Lewisburg,,Pennsylvania,PA,17837,US,40.9945,-76.8754,America/New_York,,,,42,42119,42119090502,421190905024019,30260,146,ceo,census
fg71,,https://www.aldi.us/stores/l/oh/canfield/4165-westford-dr/fg71,ALDI 4165 Westford Dr,open,4165 Westford Dr,Canfield,,Ohio,OH,44406,US,41.0238,-80.7271,America/New_York,,,,39,39099,39099812101,390998121011008,49660,566,ceo,census
f853,,https://www.aldi.us/stores/l/ny/penfield/2208-penfield-road/f853,ALDI 2208 Penfield Road,open,2208 Penfield Road,Penfield,,New York,NY,14526,US,43.1312,-77.4383,America/New_York,,,,36,36055,36055011505,360550115054015,40380,464,ceo,census
f603,,https://www.aldi.us/stores/l/il/chicago/5501-s-harlem-ave/f603,ALDI 5501 S Harlem Ave,open,5501 S Harlem Ave,Chicago,,Illinois,IL,60638,US,41.7916,-87.8012,America/Chicago,,,,17,17031,17031561000,170315610006003,16980,176,ceo,census
f299,,https://www.aldi.us/stores/l/ne/omaha/885-south-72nd-street/f299,ALDI 885 South 72nd Street,open,885 South 72nd Street,Omaha,,Nebraska,NE,68114,US,41.2521,-96.0223,America/Chicago,,,,31,31055,31055004600,310550046001018,36540,420,ceo,census
ff31,,https://www.aldi.us/stores/l/fl/orange-city/963-harley-strickland-blvd/ff31,ALDI 963 Harley Strickland Blvd.,open,963 Harley Strickland Blvd.,Orange City,,Florida,FL,32763,US,28.9185,-81.2862,America/New_York,,,,12,12127,12127090806,121270908062041,19660,422,ceo,census
f457,,https://www.aldi.us/stores/l/nj/forked-river/300-n-main-st/f457,ALDI 300 N. Main St.,open,300 N. Main St.,Forked River,,New Jersey,NJ,08731,US,39.849,-74.1895,America/New_York,,,,34,34029,34029732001,340297320012020,35620,408,ceo,census
fj35,,https://www.aldi.us/stores/l/mi/portage/5070-s-westnedge-ave/fj35,ALDI 5070 S Westnedge Ave,open,5070 S Westnedge Ave,Portage,,Michigan,MI,49002,US,42.2441,-85.5917,America/Detroit,,,,26,26077,26077003500,260770035001000,28020,310,ceo,census
f604,,https://www.aldi.us/stores/l/in/hammond/7925-indianapolis-blvd/f604,ALDI 7925 Indianapolis Blvd,open,7925 Indianapolis Blvd,Hammond,,Indiana,IN,46324,US,41.5702,-87.4759,America/Chicago,,,,18,18089,18089020900,180890209003028,16980,176,ceo,census
l156,,https://www.aldi.us/stores/l/wv/star-city/3519-monongahela-boulevard/l156,ALDI 3519 Monongahela Boulevard,open,3519 Monongahela Boulevard,Star City,,West Virginia,WV,26505,US,39.6567,-79.9884,America/New_York,,,,54,54061,54061010400,540610104004010,34060,,ceo,census
fn83,,https://www.aldi.us/stores/l/ga/thomaston/1058-highway-19-n/fn83,ALDI 1058 Highway 19 N,open,1058 Highway 19 N,Thomaston,,Georgia,GA,30286,US,32.9228,-84.3334,America/New_York,,,,13,13293,13293010201,132930102011034,45580,122,ceo,census
ff86,,https://www.aldi.us/stores/l/la/thibodaux/32-rienzi-dr/ff86,ALDI 32 Rienzi Dr,open,32 Rienzi Dr,Thibodaux,,Louisiana,LA,70301,US,29.8048,-90.8177,America/Chicago,,,,22,22057,22057020703,220570207031042,26380,,ceo,census
fl65,,https://www.aldi.us/stores/l/nj/absecon/676-white-horse-pike-unit-2/fl65,ALDI 676 White Horse Pike Unit 2,open,676 White Horse Pike Unit 2,Absecon,,New Jersey,NJ,08201,US,39.4342,-74.5135,America/New_York,,,,34,34001,34001010200,340010102005043,12100,428,ceo,census
f350,,https://www.aldi.us/stores/l/ks/junction-city/520-east-chestnut-street/f350,ALDI 520 East Chestnut Street,open,520 East Chestnut Street,Junction City,,Kansas,KS,66441,US,39.0225,-96.8215,America/Chicago,,,,20,20061,20061000500,200610005002019,31740,,ceo,census
fj26,,https://www.aldi.us/stores/l/sc/charleston/856-folly-road/fj26,ALDI 856 Folly Road,open,856 Folly Road,Charleston,,South Carolina,SC,29412,US,32.7365,-79.9656,America/New_York,,,,45,45019,45019002002,450190020024012,16700,,ceo,census
ff49,,https://www.aldi.us/stores/l/ga/saint-marys/2714-osborne-rd/ff49,ALDI 2714 Osborne Rd.,open,2714 Osborne Rd.,Saint Marys,,Georgia,GA,31558,US,30.7542,-81.5787,America/New_York,,,,13,13039,13039010604,130390106042001,28680,300,ceo,census
l421,,https://www.aldi.us/stores/l/va/falls-church/5725-columbia-pike/l421,ALDI 5725 Columbia Pike,open,5725 Columbia Pike,Falls Church,,Virginia,VA,22041,US,38.8516,-77.1264,America/New_York,,,,51,51059,51059451502,510594515023002,47900,548,ceo,census
fc94,,https://www.aldi.us/stores/l/va/virginia-beach/929-first-colonial-rd/fc94,ALDI 929 First Colonial Rd,open,929 First Colonial Rd,Virginia Beach,,Virginia,VA,23454,US,36.8565,-76.0268,America/New_York,,,,51,51810,51810044402,518100444023001,47260,545,ceo,census
f605,,https://www.aldi.us/stores/l/in/gary/5995-w-ridge-road/f605,ALDI 5995 W. Ridge Road,open,5995 W. Ridge Road,Gary,,Indiana,IN,46408,US,41.5493,-87.4105,America/Chicago,,,,18,18089,18089041302,180890413021001,16980,176,ceo,census
fs53,,https://www.aldi.us/stores/l/fl/lakewood-ranch/7214-university-parkway/fs53,ALDI 7214 University Parkway,open,7214 University Parkway,Lakewood Ranch,,Florida,FL,34240,US,27.3862,-82.3988,America/New_York,,,,12,12115,12115002725,121150027253001,35840,412,ceo,census
fg73,,https://www.aldi.us/stores/l/oh/toledo/3160-percentum-rd/fg73,ALDI 3160 Percentum Rd,open,3160 Percentum Rd,Toledo,,Ohio,OH,43617,US,41.6756,-83.7092,America/New_York,,,,39,39095,39095009206,390950092061012,45780,,ceo,census
fe83,,https://www.aldi.us/stores/l/ny/rensselaer/500-n-greenbush-rd/fe83,ALDI 500 N Greenbush Rd,open,500 N Greenbush Rd,Rensselaer,,New York,NY,12144,US,42.6568,-73.694,America/New_York,,,,36,36083,36083052301,360830523011031,10580,104,ceo,census
l300,,https://www.aldi.us/stores/l/al/birmingham/4639-hwy-280/l300,ALDI 4639 Hwy 280,open,4639 Hwy 280,Birmingham,,Alabama,AL,35242,US,33.4265,-86.7029,America/Chicago,,,,01,01117,01117030212,011170302123004,13820,142,ceo,census
fo15,,https://www.aldi.us/stores/l/fl/ormond-beach/1260-w-granada-blvd/fo15,ALDI 1260 W. Granada Blvd.,open,1260 W. Granada Blvd.,Ormond Beach,,Florida,FL,32174,US,29.2649,-81.1042,America/New_York,,,,12,12127,12127080808,121270808083017,19660,422,ceo,census
l218,,https://www.aldi.us/stores/l/pa/bradford/1033-east-main-street/l218,ALDI 1033 East Main Street,open,1033 East Main Street,Bradford,,Pennsylvania,PA,16701,US,41.9791,-78.6178,America/New_York,,,,42,42083,42083420100,420834201002055,14620,,ceo,census
f964,,https://www.aldi.us/stores/l/nc/fayetteville/7640-south-raeford-road/f964,ALDI 7640 South Raeford Road,open,7640 South Raeford Road,Fayetteville,,North Carolina,NC,28304,US,35.0276,-79.0504,America/New_York,,,,37,37051,37051003206,370510032061001,22180,246,ceo,census
fe35,,https://www.aldi.us/stores/l/fl/parrish/8810-us-highway-301-n/fe35,ALDI 8810 US Highway 301 N,open,8810 US Highway 301 N,Parrish,,Florida,FL,34219,US,27.5449,-82.4741,America/New_York,,,,12,12081,12081001911,120810019114018,35840,412,ceo,fcc
fe71,,https://www.aldi.us/stores/l/oh/urbana/741-scioto-street/fe71,ALDI 741 Scioto Street,open,741 Scioto Street,Urbana,,Ohio,OH,43078,US,40.1069,-83.7361,America/New_York,,,,39,39021,39021010600,390210106001002,46500,212,ceo,census
fb16,,https://www.aldi.us/stores/l/tx/houston/3938-north-shepherd-drive/fb16,ALDI 3938 N. Shepherd Dr.,open,3938 North Shepherd Drive,Houston,,Texas,TX,77018,US,29.823,-95.4096,America/Chicago,,,,48,48201,48201530600,482015306001048,26420,288,ceo,census
f606,,https://www.aldi.us/stores/l/il/alsip/12050-s-pulaski-rd/f606,ALDI 12050 S. Pulaski Rd.,open,12050 S. Pulaski Rd.,Alsip,,Illinois,IL,60803,US,41.6738,-87.7194,America/Chicago,,,,17,17031,17031823303,170318233035012,16980,176,ceo,census
fa11,,https://www.aldi.us/stores/l/fl/lake-worth/4730-hypoluxo-road/fa11,ALDI 4730 Hypoluxo Road,open,4730 Hypoluxo Road,Lake Worth,,Florida,FL,33463,US,26.5713,-80.1178,America/New_York,,,,12,12099,12099005918,120990059181002,33100,370,ceo,census
fe63,,https://www.aldi.us/stores/l/pa/bethlehem/3833-nazareth-pike/fe63,ALDI 3833 Nazareth Pike,open,3833 Nazareth Pike,Bethlehem,,Pennsylvania,PA,18020,US,40.6735,-75.3456,America/New_York,,,,42,42095,42095017605,420950176051055,10900,106,ceo,fcc
ff45,,https://www.aldi.us/stores/l/sc/landrum/1752-hwy-14-e/ff45,ALDI 1752 Hwy 14 E,open,1752 Hwy 14 E,Landrum,,South Carolina,SC,29356,US,35.1794,-82.1616,America/New_York,,,,45,45083,45083022600,450830226002003,43900,273,ceo,census
f845,,https://www.aldi.us/stores/l/ny/cazenovia/120-nelson-st/f845,ALDI 120 Nelson St,open,120 Nelson St,Cazenovia,,New York,NY,13035,US,42.9245,-75.8387,America/New_York,,,,36,36053,36053030501,360530305011021,45060,532,ceo,census
l327,,https://www.aldi.us/stores/l/al/anniston/5303-mcclellan-blvd/l327,ALDI 5303 McClellan Blvd,open,5303 McClellan Blvd,Anniston,,Alabama,AL,36206,US,33.7149,-85.8187,America/Chicago,,,,01,01015,01015000700,010150007003018,11500,,ceo,census
ff03,,https://www.aldi.us/stores/l/tn/murfreesboro/5109-franklin-road/ff03,ALDI 5109 Franklin Road,open,5109 Franklin Road,Murfreesboro,,Tennessee,TN,37128,US,35.8438,-86.4848,America/Chicago,,,,47,47149,47149040907,471490409072010,34980,400,ceo,fcc
f612,,https://www.aldi.us/stores/l/in/auburn/207-touring-dr/f612,ALDI 207 Touring Dr.,open,207 Touring Dr.,Auburn,,Indiana,IN,46706,US,41.3655,-85.079,America/Indiana/Indianapolis,,,,18,18033,18033020500,180330205004008,12140,258,ceo,census
fa94,,https://www.aldi.us/stores/l/tx/houston/9525-westheimer-road/fa94,ALDI 9525 Westheimer,open,9525 Westheimer Road,Houston,,Texas,TX,77063,US,29.7361,-95.5337,America/Chicago,,,,48,48201,48201432200,482014322001001,26420,288,ceo,census
l990,,https://www.aldi.us/stores/l/fl/pensacola/4830-mobile-hwy/l990,ALDI 4830 Mobile Hwy,open,4830 Mobile Hwy,Pensacola,,Florida,FL,32506,US,30.4404,-87.2824,America/Chicago,,,,12,12033,12033003002,120330030022005,37860,,ceo,census
f810,,https://www.aldi.us/stores/l/ny/fulton/555-south-4th-street/f810,ALDI 555 South 4th Street,open,555 South 4th Street,Fulton,,New York,NY,13069,US,43.3139,-76.4039,America/New_York,,,,36,36075,36075021102,360750211022001,45060,532,ceo,census
f703,,https://www.aldi.us/stores/l/oh/massillon/3541-erie-street-south/f703,ALDI 3541 Erie Street South,open,3541 Erie Street South,Massillon,,Ohio,OH,44646,US,40.7576,-81.5168,America/New_York,,,,39,39151,39151714600,391517146002015,15940,184,ceo,fcc
fe55,,https://www.aldi.us/stores/l/ar/batesville/23-eagle-mountain-blvd/fe55,ALDI 23 Eagle Mountain Blvd,open,23 Eagle Mountain Blvd,Batesville,,Arkansas,AR,72501,US,35.7653,-91.6129,America/Chicago,,,,05,05063,05063490500,050634905001002,12900,,ceo,census
f607,,https://www.aldi.us/stores/l/il/hodgkins/9430-joliet-road/f607,ALDI 9430 Joliet Rd,open,9430 Joliet Road,Hodgkins,,Illinois,IL,60525,US,41.7781,-87.8629,America/Chicago,,,,17,17031,17031820202,170318202021115,16980,176,ceo,fcc
l774,,https://www.aldi.us/stores/l/fl/winter-springs/1193-e-state-road-434/l774,ALDI 1193 E. State Road 434,open,1193 E. State Road 434,Winter Springs,,Florida,FL,32708,US,28.6962,-81.2624,America/New_York,,,,12,12117,12117021403,121170214031062,36740,422,ceo,census
ff75,,https://www.aldi.us/stores/l/va/lynchburg/4026-wards-rd-ste-n/ff75,ALDI 4026 Wards Rd Ste N,open,4026 Wards Rd Ste N,Lynchburg,,Virginia,VA,24502,US,37.3483,-79.1899,America/New_York,,,,51,51680,51680001601,516800016011026,31340,,ceo,census
fb27,,https://www.aldi.us/stores/l/ca/la-habra/1001-east-imperial-highway/fb27,ALDI 1001 E Imperial Hwy,open,1001 East Imperial Highway,La Habra,,California,CA,90631,US,33.9179,-117.9347,America/Los_Angeles,,,,06,06059,06059001303,060590013031003,31080,348,ceo,census
f608,,https://www.aldi.us/stores/l/il/chicago/1739-west-cermak-rd/f608,ALDI 1739 West Cermak Rd.,open,1739 West Cermak Rd.,Chicago,,Illinois,IL,60608,US,41.8523,-87.6694,America/Chicago,,,,17,17031,17031843200,170318432002072,16980,176,ceo,census
fc96,,https://www.aldi.us/stores/l/va/midlothian/14381-winterview-parkway/fc96,ALDI 14381 Winterview Parkway,open,14381 Winterview Parkway,Midlothian,,Virginia,VA,23113,US,37.5066,-77.668,America/New_York,,,,51,51041,51041100915,510411009151002,40060,,ceo,fcc
l741,,https://www.aldi.us/stores/l/fl/orange-park/661-blanding-blvd-suite-301/l741,ALDI 661 Blanding Blvd Suite 301,open,661 Blanding Blvd Suite 301,Orange Park,,Florida,FL,32073,US,30.1489,-81.753,America/New_York,,,,12,12019,12019030802,120190308022001,27260,300,ceo,census
l079,,https://www.aldi.us/stores/l/mi/jackson/3021-east-michigan-ave/l079,ALDI 3021 East Michigan Ave.,open,3021 East Michigan Ave.,Jackson,,Michigan,MI,49202,US,42.254,-84.3662,America/Detroit,,,,26,26075,26075005900,260750059004000,27100,,ceo,census
fe36,,https://www.aldi.us/stores/l/la/baton-rouge/14350-grand-settlement-blvd/fe36,ALDI 14350 Grand Settlement Blvd,open,14350 Grand Settlement Blvd,Baton Rouge,,Louisiana,LA,70818,US,30.5411,-91.0317,America/Chicago,,,,22,22033,22033004401,220330044011006,12940,132,ceo,fcc
f609,,https://www.aldi.us/stores/l/il/chicago/6621-s-cottage-grove-ave/f609,ALDI 6621 S. Cottage Grove Ave.,open,6621 S. Cottage Grove Ave.,Chicago,,Illinois,IL,60637,US,41.7745,-87.6053,America/Chicago,,,,17,17031,17031420800,170314208002007,16980,176,ceo,census
l985,,https://www.aldi.us/stores/l/al/mobile/975-schillinger-rd-s/l985,ALDI 975 Schillinger Rd S,open,975 Schillinger Rd S,Mobile,,Alabama,AL,36695,US,30.669,-88.2253,America/Chicago,,,,01,01097,01097006411,010970064111004,33660,380,ceo,census
f212,,https://www.aldi.us/stores/l/ky/radcliff/601-north-dixie-blvd/f212,ALDI 601 North Dixie Blvd,open,601 North Dixie Blvd,Radcliff,,Kentucky,KY,40160,US,37.8461,-85.9446,America/New_York,,,,21,21093,21093000400,210930004002018,21060,350,ceo,census
fe73,,https://www.aldi.us/stores/l/oh/liberty-township/5418-liberty-square-dr/fe73,ALDI 5418 Liberty Square Dr,open,5418 Liberty Square Dr,Liberty Township,,Ohio,OH,45011,US,39.4184,-84.4749,America/New_York,,,,39,39017,39017011135,390170111353006,17140,178,ceo,census
fa37,,https://www.aldi.us/stores/l/fl/pompano-beach/960-n-federal-highway/fa37,ALDI 960 N. Federal Highway,open,960 N. Federal Highway,Pompano Beach,,Florida,FL,33062,US,26.2423,-80.1009,America/New_York,,,,12,12011,12011031102,120110311021009,33100,370,ceo,fcc
l186,,https://www.aldi.us/stores/l/pa/monroeville/3995-william-penn-highway/l186,ALDI 3995 William Penn Highway,open,3995 William Penn Highway,Monroeville,,Pennsylvania,PA,15146,US,40.4384,-79.772,America/New_York,,,,42,42003,42003521200,420035212001004,38300,430,ceo,census
f610,,https://www.aldi.us/stores/l/il/evergreen-park/3231-w-87th-street/f610,ALDI 3231 W. 87th Street,open,3231 W. 87th Street,Evergreen Park,,Illinois,IL,60805,US,41.7347,-87.7041,America/Chicago,,,,17,17031,17031821600,170318216002000,16980,176,ceo,census
ff70,,https://www.aldi.us/stores/l/ca/santa-clarita/19361-soledad-canyon-rd/ff70,ALDI 19361 Soledad Canyon Rd,open,19361 Soledad Canyon Rd,Santa Clarita,,California,CA,91351,US,34.4158,-118.4723,America/Los_Angeles,,,,06,06037,06037920048,060379200483012,31080,348,ceo,census
f555,,https://www.aldi.us/stores/l/oh/hilliard/1786-hilliard-rome-road/f555,ALDI 1786 Hilliard Rome Rd,open,1786 Hilliard Rome Road,Hilliard,,Ohio,OH,43026,US,39.9885,-83.1487,America/New_York,,,,39,39049,39049007966,390490079661006,18140,198,ceo,census
f267,,https://www.aldi.us/stores/l/ok/sand-springs/101-alexander-boulevard/f267,ALDI 101 W Alexander Blvd,open,101 Alexander Boulevard,Sand Springs,,Oklahoma,OK,74063,US,36.1359,-96.1132,America/Chicago,,,,40,40143,40143009200,401430092001039,46140,538,ceo,census
l883,,https://www.aldi.us/stores/l/ga/decatur/676-decatur-village-way/l883,ALDI 676 Decatur Village Way,open,676 Decatur Village Way,Decatur,,Georgia,GA,30033,US,33.7961,-84.2852,America/New_York,,,,13,13089,13089022303,130890223031015,12060,122,ceo,fcc
l987,,https://www.aldi.us/stores/l/al/daphne/27060-us-hwy-98/l987,ALDI 27060 US HWY 98,open,27060 US HWY 98,Daphne,,Alabama,AL,36526,US,30.6196,-87.9043,America/Chicago,,,,01,01003,01003010710,010030107101006,19300,380,ceo,census
ff42,,https://www.aldi.us/stores/l/ga/valdosta/3283-jack-staten-way/ff42,ALDI 3283 Jack Staten Way,open,3283 Jack Staten Way,Valdosta,,Georgia,GA,31605,US,30.8844,-83.2882,America/New_York,,,,13,13185,13185010301,131850103013010,46660,,ceo,fcc
l318,,https://www.aldi.us/stores/l/tn/chattanooga/2020-gunbarrel-rd-ste-154/l318,"ALDI 2020 Gunbarrel Rd, Ste 154",open,2020 Gunbarrel Rd,Chattanooga,,Tennessee,TN,37421,US,35.0331,-85.1513,America/New_York,,,,47,47065,47065011321,470650113214007,16860,174,ceo,census
fb23,,https://www.aldi.us/stores/l/la/lafayette/3210-louisiana-ave/fb23,ALDI 3210 Louisiana Ave,open,3210 Louisiana Ave,Lafayette,,Louisiana,LA,70501,US,30.2637,-91.9909,America/Chicago,,,,22,22055,22055001202,220550012024005,29180,318,ceo,census
f611,,https://www.aldi.us/stores/l/in/south-bend/3502-n-bendix-drive/f611,ALDI 3502 N. Bendix Drive,open,3502 N. Bendix Drive,South Bend,,Indiana,IN,46628,US,41.7243,-86.2889,America/Indiana/Indianapolis,,,,18,18141,18141000302,181410003021000,43780,515,ceo,census
fe98,,https://www.aldi.us/stores/l/pa/greensburg/6207-us-30-suite-1027/fe98,ALDI 6207 US 30 Suite 1027,open,6207 US 30 Suite 1027,Greensburg,,Pennsylvania,PA,15601,US,40.3072,-79.5904,America/New_York,,,,42,42129,42129803700,421298037003062,38300,430,ceo,census
f231,,https://www.aldi.us/stores/l/ky/richmond/798-eastern-byp/f231,ALDI 798 Eastern Byp,open,798 Eastern Byp,Richmond,,Kentucky,KY,40475,US,37.7305,-84.2874,America/New_York,,,,21,21151,21151010902,211510109022007,40080,336,ceo,census
fb04,,https://www.aldi.us/stores/l/tx/kingwood/1387-kingwood-drive/fb04,ALDI 1387 Kingwood Dr.,open,1387 Kingwood Drive,Kingwood,,Texas,TX,77339,US,30.0502,-95.2351,America/Chicago,,,,48,48201,48201251200,482012512002021,26420,288,ceo,census
fe17,,https://www.aldi.us/stores/l/la/marrero/4957-promenade-blvd/fe17,ALDI 4957 Promenade Blvd,open,4957 Promenade Blvd,Marrero,,Louisiana,LA,70072,US,29.8787,-90.098,America/Chicago,,,,22,22051,22051027818,220510278181023,35380,406,ceo,fcc
f614,,https://www.aldi.us/stores/l/in/michigan-city/5102-franklin-street/f614,ALDI 5102 Franklin Street,open,5102 Franklin Street,Michigan City,,Indiana,IN,46360,US,41.6766,-86.8932,America/Chicago,,,,18,18091,18091041400,180910414002006,33140,176,ceo,census
fc19,,https://www.aldi.us/stores/l/ca/carson/20700-avalon-blvd-ste-103/fc19,ALDI 20700 Avalon Blvd Ste 103,open,20700 Avalon Blvd Ste 103,Carson,,California,CA,90746,US,33.8441,-118.2609,America/Los_Angeles,,,,06,06037,06037980025,060379800251012,31080,348,ceo,census
fe37,,https://www.aldi.us/stores/l/la/baton-rouge/10201-n-reiger-rd/fe37,ALDI 10201 N Reiger Rd,open,10201 N Reiger Rd,Baton Rouge,,Louisiana,LA,70809,US,30.3842,-91.0661,America/Chicago,,,,22,22033,22033003811,220330038111000,12940,132,ceo,census
fb14,,https://www.aldi.us/stores/l/tx/houston/161-west-road/fb14,ALDI 161 West Road,open,161 West Road,Houston,,Texas,TX,77037,US,29.9145,-95.4096,America/Chicago,,,,48,48201,48201222401,482012224012003,26420,288,ceo,census
f844,,https://www.aldi.us/stores/l/pa/towanda/1112-golden-mile-rd/f844,ALDI 1112 Golden Mile Rd,open,1112 Golden Mile Rd,Towanda,,Pennsylvania,PA,18848,US,41.7705,-76.4163,America/New_York,,,,42,42015,42015950900,420159509002041,42380,,ceo,fcc
l518,,https://www.aldi.us/stores/l/mn/little-falls/14986-18th-st-ne/l518,ALDI 14986 18th St NE,open,14986 18th St NE,Little Falls,,Minnesota,MN,56345,US,45.9787,-94.3338,America/Chicago,,,,27,27097,27097780600,270977806002005,,,ceo,census
fe96,,https://www.aldi.us/stores/l/il/bartonville/3701-s-airport-rd/fe96,ALDI 3701 S. Airport Rd.,open,3701 S. Airport Rd.,Bartonville,,Illinois,IL,61607,US,40.645,-89.6807,America/Chicago,,,,17,17143,17143004801,171430048012008,37900,427,ceo,census
l403,,https://www.aldi.us/stores/l/md/cambridge/628-sunburst-hwy/l403,ALDI 628 Sunburst Hwy,open,628 Sunburst Hwy,Cambridge,,Maryland,MD,21613,US,38.5634,-76.0653,America/New_York,,,,24,24019,24019970400,240199704001018,15700,548,ceo,census
f615,,https://www.aldi.us/stores/l/in/merrillville/10-w-81st-avenue/f615,ALDI 10 W. 81st Avenue,open,10 W. 81st Avenue,Merrillville,,Indiana,IN,46410,US,41.4711,-87.3375,America/Chicago,,,,18,18089,18089042503,180890425031020,16980,176,ceo,census
fa23,,https://www.aldi.us/stores/l/fl/fort-pierce/5535-okeechobee-road/fa23,ALDI 5535 Okeechobee Road,open,5535 Okeechobee Road,Fort Pierce,,Florida,FL,34947,US,27.4179,-80.3806,America/New_York,,,,12,12111,12111380700,121113807003012,38940,370,ceo,census
